x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
234.56232474581338,-888.7154695726931,53.60532271955162,126.51799715734485,3.9327041292691907,0,3,0,0,0
233.9469046292943,-887.9074410907924,53.614435349591076,127.77047779167316,3.8827176117886895,0,3,0,0,0
233.276541535859,-887.0709230219945,53.62099038250744,128.84725983715782,3.7986344796508846,0,3,0,0,0
232.60812272218755,-886.2641885271296,53.62650710064918,129.72233452629212,3.691500567092372,0,3,0,0,0
231.95249959715875,-885.4996406845748,53.6339721577242,130.43056776233846,3.503431293335647,0,3,0,0,0
231.2916680846247,-884.7483283411711,53.641768634319305,131.15323239711134,3.17311220306117,0,3,0,0,0
230.60173805005616,-883.9763682512566,53.650411321781576,131.77202909873958,2.584549202628773,0,3,0,0,0
229.9144380002981,-883.2310764668509,53.64886988326907,131.52238661549768,2.09614976876149,0,3,0,0,0
229.21947831549915,-882.4837370580062,53.65051595121622,131.3991240469489,1.38296233575083,0,3,0,0,0
228.5577945491532,-881.7227656878531,53.62823019456118,131.3944333158468,0.9908377316273541,0,1,0,0,0
227.88573667715536,-880.9690208397806,53.63615348562598,131.76635778566614,2.052910226684045,0,1,0,0,0
227.20322679163655,-880.2158754104748,53.639058351516724,132.06761810917536,2.778904279254432,0,1,0,0,0
226.490806155256,-879.4445014111698,53.63869653455913,132.40468725834717,3.382596549143996,0,1,0,0,0
225.80212917504832,-878.7025377163664,53.6448661359027,132.96740825095645,3.8243761381011883,0,1,0,0,0
225.0810619792901,-877.9471787307411,53.65281240455806,134.25314859669828,4.1960622474272,0,1,0,0,0
224.33277343714144,-877.211955322884,53.65016666986048,136.15796118832407,4.535661503415052,0,1,0,0,0
223.57569622178562,-876.5135873025283,53.655899721197784,138.419182449729,4.829465398531995,0,1,0,0,0
222.74358736007707,-875.8049876419827,53.665427977219224,140.5970426659693,5.111434628823037,0,1,0,0,0
221.92196153552504,-875.1553630996495,53.66459962166846,142.29873628573299,5.3577485008349885,0,1,0,0,0
221.04684811382322,-874.4994538435712,53.667566023766994,143.59714692595898,5.5747889578889795,0,1,0,0,0
220.2186959363753,-873.9009327599779,53.672126428224146,144.411246804713,5.771156583123006,0,1,0,0,0
219.3520647835103,-873.2988292071968,53.671711929142475,144.7964567608254,5.952110167811358,0,1,0,0,0
218.463344169606,-872.6824908899143,53.669283129274845,144.8639327110532,6.045869621573492,0,1,0,0,0
217.5712791007827,-872.0590160312131,53.6743067773059,144.49519553566228,6.027330047208711,0,1,0,0,0
216.6857684715069,-871.4382337341085,53.69441040698439,143.53517153959754,5.976006538014947,0,1,0,0,0
215.82442567439284,-870.804761538282,53.703526015393436,142.2639836298514,5.897666234064784,0,1,0,0,0
214.99331191956298,-870.1584938634187,53.70716761983931,140.7411739911145,5.793771402855035,0,1,0,0,0
214.1972540015704,-869.5019131042063,53.71528273075819,139.18735472036596,5.628180441143528,0,1,0,0,0
213.36387207283406,-868.7754185348749,53.724641017615795,137.69558148791162,5.38466985941055,0,1,0,0,0
212.59027461247751,-868.0631054108962,53.72655097581446,136.45374247325447,5.085441802083498,0,1,0,0,0
211.80982880218653,-867.316369690001,53.73619155026972,135.3603576662328,4.692149167280276,0,1,0,0,0
211.04903836350422,-866.563467909582,53.7453991426155,134.577925712246,4.202170827505123,0,1,0,0,0
210.32761683373246,-865.8357516061515,53.749757742509246,134.03822892922304,3.6738674407086833,0,2,0,0,0
209.61946224875282,-865.1104341400787,53.76067947782576,133.62956074687813,3.075097930345967,0,2,0,0,0
208.9093888279167,-864.3745362386107,53.770989243872464,133.2888571793877,2.306086729609568,0,2,0,0,0
208.19870951015037,-863.633814019151,53.772803467698395,132.9500611191064,1.720128560811777,0,2,0,0,0
207.49961517821066,-862.8950499948114,53.78138137701899,132.6342791189354,1.4339113345863892,0,2,0,0,0
206.80701347521972,-862.1452273651958,53.78441992774606,132.34448669628935,1.7127445710688425,0,2,0,0,0
206.11422639910597,-861.3884419975802,53.79196195770055,132.1802543214685,2.425101813546024,0,2,0,0,0
205.4293862885679,-860.6370334420353,53.80874385405332,132.10150906343478,2.907525083860918,0,2,0,0,0
204.71839730988722,-859.855269420892,53.81467228196561,132.02607486441246,3.3140556123086853,0,2,0,0,0
204.0148156976211,-859.0794618669897,53.82563987188041,131.9806750816327,3.678248843071835,0,2,0,0,0
203.29255152744008,-858.2822476997972,53.83632675744593,131.9512744635066,4.013847209768649,0,2,0,0,0
202.5660412965226,-857.479894942604,53.84679153189063,131.94953473550743,4.321282116106348,0,2,0,0,0
201.84703979024198,-856.6920769494027,53.85732537321746,131.94973780209094,4.594403467044438,0,2,0,0,0
201.0836058552959,-855.8568665198982,53.865472816862166,131.96301831865713,4.841729429880991,0,2,0,0,0
200.3467805311666,-855.0498951207846,53.87382741365582,131.96858321273157,5.101121405529444,0,2,0,0,0
199.64609024178935,-854.2842395128682,53.880710440687835,131.97443976574607,5.3042435856993055,0,2,0,0,0
198.9188075651182,-853.4875227501616,53.888113209977746,131.9819170602676,5.506051275763986,0,2,0,0,0
198.2410515002557,-852.7446654411033,53.89488926064223,131.99585449494867,5.681906963957369,0,2,0,0,0
197.54093618952902,-851.9789448603988,53.90014628786594,131.95060847768258,5.8560267548001335,0,2,0,0,0
196.82471354899462,-851.1913190735504,53.912094017490745,131.89431349971508,5.98256528084738,0,2,0,0,0
196.09659494872903,-850.3906045211479,53.92387280147523,131.76111635792805,6.0478845557495955,0,2,0,0,0
195.36701009230455,-849.5839423676953,53.931964779272676,131.59128780156013,6.047854636458139,0,2,0,0,0
194.6417650434305,-848.7765319207683,53.942315640859306,131.37233141306842,6.031786510313297,0,2,0,0,0
193.91922655230155,-847.9663440501317,53.95244984515011,131.07436207980174,6.0680301320461085,0,2,0,0,0
193.19153797155013,-847.1415087152272,53.959063025191426,130.67089489567675,6.182329749974467,0,2,0,0,0
192.453986638051,-846.2931392285973,53.970090843737125,130.21694088209836,6.340074760053544,0,2,0,0,0
191.7852384300786,-845.5107479114085,53.98025300446898,129.77897657103392,6.551739040774317,0,2,0,0,0
191.10446568083717,-844.7012732010335,53.99263085052371,129.22242849891893,6.671389440751752,0,2,0,0,0
190.42447854421334,-843.879003206268,54.012244218960404,128.44084713732187,6.6703539132489365,0,2,0,0,0
189.7586819495191,-843.0490003833547,54.02342223934829,127.44147267291004,6.639499609362205,0,2,0,0,0
189.1132805533125,-842.2111315121874,54.02507891692221,126.1227033640127,6.583478001329997,0,2,0,0,0
188.49377102515427,-841.3662237944081,54.031308961100876,124.54365083801481,6.520111500610861,0,2,0,0,0
187.9040660460014,-840.5133588928729,54.04048311896622,122.69059542053654,6.459007290771612,0,2,0,0,0
187.3507548320922,-839.6504876846448,54.045226752758026,120.62139854193177,6.375479181178135,0,2,0,0,0
186.83874871447915,-838.775787236169,54.051220810972154,118.40422530235142,6.298538675246056,0,2,0,0,0
186.36499202088453,-837.8925629341975,54.066089414060116,115.99168519988072,6.224774367033242,0,2,0,0,0
185.88410824537277,-836.8877336429432,54.07435585744679,113.21967905280506,6.149241660110381,0,2,0,0,0
185.46050304028904,-835.872126897797,54.071901437826455,110.4245878017387,6.069807699106778,0,2,0,0,0
185.0908887697733,-834.8510340200737,54.07717436738312,107.54373157540108,5.986096000579102,0,2,0,0,0
184.77817291521933,-833.8269411865622,54.091246793977916,104.68254917021056,5.907101660754519,0,2,0,0,0
184.51946040749317,-832.8011989798397,54.10488430969417,101.78007718642249,5.816659479697886,0,2,0,0,0
184.3171112415148,-831.7774447500706,54.123729025013745,98.86319973305267,5.741867873397705,0,2,0,0,0
184.16704459645553,-830.7548188352957,54.14687027782202,95.8491156627144,5.704031097149578,0,2,0,0,0
184.06972085597226,-829.7312810141593,54.168337947689,92.76781633967686,5.684204735150335,0,2,0,0,0
184.03154539241223,-828.7065961109474,54.1920176865533,89.7130813262409,5.675576134724242,0,2,0,0,0
184.04635060025612,-827.6814558636397,54.216352940537035,86.59517836733224,5.676353391441462,0,2,0,0,0
184.11759719758993,-826.6552783539519,54.240101678296924,83.48441699259507,5.687253624463847,0,2,0,0,0
184.24537563428748,-825.631570267491,54.26457860134542,80.36553770408077,5.716449458904858,0,3,0,0,0
184.43007150833728,-824.6100472752005,54.28415546473116,77.28530826799636,5.759521457829746,0,3,0,0,0
184.67036000447115,-823.5926102502272,54.30221312306821,74.26877863871653,5.802571932065626,0,3,0,0,0
184.96555340639316,-822.5813689148054,54.32293663267046,71.37519998114972,5.852551188175585,0,3,0,0,0
185.31259641930228,-821.5778324613348,54.3420137334615,68.59305826749784,5.903469627253773,0,3,0,0,0
185.71288369118702,-820.5819147406146,54.35808436293155,65.95857228795533,5.981322125952832,0,3,0,0,0
186.1631660478888,-819.592302727513,54.37480700388551,63.49940132167963,6.057205590034804,0,3,0,0,0
186.6610877472558,-818.6047343201935,54.396822393871844,61.15860516086316,6.198657985244414,0,1,0,0,0
187.15011515747756,-817.7278641518205,54.413049147464335,59.26577232646909,6.3142792556298435,0,1,0,0,0
187.6754026209819,-816.8528928393498,54.43716230709106,57.46573055744419,6.41135019502399,0,1,0,0,0
188.23380840476602,-815.9799584308639,54.462172522209585,55.85210697106354,6.520355361435605,0,1,0,0,0
188.82866000762442,-815.1093197092414,54.4762577759102,54.4007456265328,6.642193312528746,0,1,0,0,0
189.45971818518592,-814.2414147984236,54.48820029757917,53.10248501169914,6.752707570557928,0,1,0,0,0
190.11576575925574,-813.3689752798527,54.518418471328914,51.83204781567764,6.87904578270029,0,1,0,0,0
190.80371150019346,-812.4931833818555,54.549857216887176,50.656872005703406,7.02458666092631,0,1,0,0,0
191.52815643663052,-811.6157467588782,54.57383593637496,49.673055597573324,7.178497007284086,0,1,0,0,0
192.18473714473657,-810.8427781816572,54.59936282597482,48.851617636042604,7.304856927147076,0,1,0,0,0
192.86152807611506,-810.0642513297498,54.62860085722059,48.0738889819147,7.434765973921696,0,1,0,0,0
193.56127879401902,-809.2816386921331,54.65429337695241,47.42140344728976,7.563218208583812,0,1,0,0,0
194.28248361783335,-808.4939923183993,54.676812439225614,46.891431480669446,7.694291924366804,0,1,0,0,0
195.0220671640709,-807.6989047024399,54.69993123691529,46.45978462802825,7.821155412592474,0,1,0,0,0
195.77909674466355,-806.8957988424227,54.725650456734,46.12541114123366,7.9510528445695074,0,1,0,0,0
196.553564011876,-806.0834528766572,54.75041216798127,45.92880414081439,8.08775815512061,0,1,0,0,0
197.34326934802812,-805.2603721171618,54.77253576461226,45.89958142639184,8.21644386968202,0,1,0,0,0
198.1461728195427,-804.4246338540688,54.79252993315458,46.079124841796265,8.34911730743783,0,1,0,0,0
198.84063809295185,-803.6952861165628,54.8110645506531,46.33304264799559,8.44835745102177,0,1,0,0,0
199.53964831744088,-802.9541536523029,54.8339041993022,46.72438698097586,8.543292601988373,0,1,0,0,0
200.24162449885625,-802.2010221863165,54.86004494968802,47.262249394067574,8.628675196725421,0,1,0,0,0
200.94353161676554,-801.4335570158437,54.88711630553007,47.91385902751025,8.716095152957411,0,1,0,0,0
201.6422460860922,-800.6497767660767,54.91441155318171,48.636756483240354,8.795557112022111,0,1,0,0,0
202.33709165407345,-799.8493317626417,54.941872676834464,49.414606742171884,8.878870142942203,0,1,0,0,0
203.02588824508712,-799.0318761160597,54.96965296473354,50.23408360608155,8.956307860598818,0,1,0,0,0
203.70651789795374,-798.1983998902142,55.000088571570814,51.044616260312935,9.024565201282869,0,1,0,0,0
204.38020825240528,-797.3491278691217,55.034069860354066,51.838417782380766,9.084311090562338,0,1,0,0,0
205.04689487832366,-796.4839152423665,55.06679615098983,52.603421246616605,9.154963246282861,0,1,0,0,0
205.70669837924652,-795.6034485548735,55.09758361428976,53.31747075376906,9.22011102678426,0,1,0,0,0
206.35971295746276,-794.7078164666891,55.12419127393514,53.98130981010699,9.288378727814365,0,1,0,0,0
207.00691011402523,-793.7987475693226,55.14901373255998,54.64148434474134,9.344684112943927,0,1,0,0,0
207.7531151906005,-792.7221932904795,55.18248024303466,55.369825757331625,9.402028453850802,0,1,0,0,0
208.3857471458614,-791.7860643742606,55.21261006221175,55.96831248718782,9.462203061279142,0,1,0,0,0
209.01167944812914,-790.8374018315226,55.24105316027999,56.50734456301118,9.5175414414003,0,1,0,0,0
209.63326641492313,-789.8776636039838,55.267539949156344,57.024533299495786,9.576979658361859,0,1,0,0,0
210.25044406723464,-788.9070490924641,55.29463329631835,57.52150990151624,9.629319589769432,0,1,0,0,0
210.86286337609636,-787.9253329997882,55.320287078619,57.97732811577904,9.68687827815117,0,1,0,0,0
211.47099221049575,-786.9328812938184,55.34427124354988,58.40420433011209,9.74665966324288,0,1,0,0,0
212.075850117777,-785.9296587668359,55.366849729791284,58.81942927567091,9.808859623303244,0,1,0,0,0
212.67737453937298,-784.915021664463,55.389574968256056,59.22029426577043,9.878775734389263,0,1,0,0,0
213.2762024573749,-783.8888982543722,55.412483263760805,59.63230161587911,9.950908932719901,0,1,0,0,0
213.87118641816778,-782.8512488268316,55.43732972070575,60.03191709401705,10.02290820522893,0,1,0,0,0
214.36468942416832,-781.977302650921,55.45816008280963,60.36276223564373,10.086808371090921,0,1,0,0,0
214.85599284840282,-781.0947557436302,55.4788913866505,60.68287863474343,10.150892842770109,0,1,0,0,0
215.34512106864713,-780.2036335626617,55.499216173775494,60.976495397283536,10.20989449025798,0,1,0,0,0
215.8326048544841,-779.3042442202568,55.519331065006554,61.22076032181772,10.277738343985547,0,1,0,0,0
216.3189389256877,-778.3969426658005,55.53991132695228,61.418768947453486,10.342991038628295,0,1,0,0,0
216.80554608430248,-777.4829614721239,55.56175531912595,61.604580499229726,10.402370564302567,0,1,0,0,0
217.29182823718293,-776.5617670379579,55.58351434208453,61.76754590534152,10.46096920714559,0,1,0,0,0
217.77887508959975,-775.6340659828857,55.60473626293242,61.95432873440864,10.523650535030953,0,1,0,0,0
218.26518327830127,-774.699407203123,55.62713019736111,62.130144147810746,10.578547637977849,0,1,0,0,0
218.7502686457592,-773.7590054813772,55.651359440758824,62.31524125044455,10.635049383770266,0,1,0,0,0
219.23503359244205,-772.8124513681978,55.675861599855125,62.54561874827469,10.678689552203895,0,1,0,0,0
219.71834015479544,-771.8594159632921,55.69857866689563,62.78682679541159,10.733158494200385,0,1,0,0,0
220.19902062037727,-770.8993437411264,55.71821987628937,63.051641219999446,10.782721778366986,0,1,0,0,0
220.6778155437205,-769.9334870642051,55.735474390909076,63.36671306627307,10.823361114547204,0,1,0,0,0
221.1532148605911,-768.961561168544,55.75200491491705,63.726584774094505,10.855075520949233,0,1,0,0,0
221.62434353563003,-767.9841194655746,55.76948534604162,64.12900769780593,10.88595440502011,0,1,0,0,0
222.08993405406363,-767.0008890926838,55.78767516091466,64.5520565059625,10.90985411951995,0,1,0,0,0
222.5486990403151,-766.012118156068,55.80560785997659,64.95761932881683,10.929600425268264,0,1,0,0,0
223.00098930334207,-765.0182746937498,55.82338971178979,65.3301401179542,10.946581065538327,0,1,0,0,0
223.44700765633024,-764.0195687264204,55.83957154303789,65.68844925255246,10.961913848618705,0,3,0,0,0
223.88821251055924,-763.0165776098147,55.85384160745889,66.0583492854208,10.979199546110985,0,3,0,0,0
224.32369505381212,-762.0093947798014,55.8683382794261,66.41455562828538,10.994343807469862,0,3,0,0,0
224.7532786956872,-760.9978464543819,55.884123028256,66.7425955716392,11.013395438536545,0,3,0,0,0
225.17750825855182,-759.9825661154464,55.90086069237441,67.07371677501277,11.023706363301203,0,3,0,0,0
225.59790721116588,-758.9636799553409,55.91654335614294,67.45330877024902,11.045897682214125,0,3,0,0,0
226.01238801894942,-757.9406978003681,55.93121477402747,67.86177639164798,11.056926164372966,0,3,0,0,0
226.41986415709835,-756.9131718529388,55.945571176707745,68.2502436554561,11.071072407564634,0,3,0,0,0
226.82046784070553,-755.8813808886334,55.95932168979198,68.63326619549642,11.088446124278061,0,3,0,0,0
227.21466840046924,-754.8458608565852,55.97048797085881,69.00540444396927,11.097356054582487,0,3,0,0,0
227.6036633173353,-753.8073840532452,55.98137779068202,69.41290633559788,11.10818776698581,0,3,0,0,0
227.9865529742092,-752.7657075319439,55.99400066677481,69.85552054566816,11.112231873644753,0,3,0,0,0
228.3615918693249,-751.7206547027454,56.010074191726744,70.29447996212305,11.117505633402331,0,3,0,0,0
228.728281364718,-750.6721146963537,56.02733470592648,70.70177871668126,11.126199539203698,0,3,0,0,0
229.08751363045303,-749.6204963261262,56.04307595919818,71.1079312333635,11.127637652525147,0,3,0,0,0
229.43929586658487,-748.5657711243257,56.0575519958511,71.52766679385782,11.133222117189485,0,3,0,0,0
229.7842871551402,-747.5085005424917,56.07389772683382,71.98754028353382,11.137362733450747,0,3,0,0,0
230.12017086299602,-746.4481364740059,56.092969577759504,72.43695061120933,11.136327313026493,0,3,0,0,0
230.4471479638014,-745.3849605377764,56.1143635911867,72.88807029452339,11.130562802172703,0,3,0,0,0
230.76556469860952,-744.3190221367404,56.136065158993006,73.34715410267708,11.135773855098334,0,3,0,0,0
231.07543924596393,-743.2513100868091,56.15602392703295,73.81004757033415,11.136820687209676,0,3,0,0,0
231.37658391078003,-742.1808666372672,56.17509471438825,74.26139002424696,11.134661410302224,0,3,0,0,0
231.66908222448546,-741.1081374483183,56.196685234084725,74.68081885075425,11.135862533250277,0,3,0,0,0
231.95417526754318,-740.0332737769932,56.21931347437203,75.09647363172652,11.140574858470096,0,3,0,0,0
232.23120417108294,-738.9562911018729,56.23946886509657,75.49573759686595,11.139791358158776,0,3,0,0,0
232.50055601540953,-737.8771699108183,56.25814687181264,75.87069544895836,11.136668685708802,0,3,0,0,0
232.7626245394349,-736.7960865059868,56.27765815705061,76.22100418728388,11.141891158360108,0,3,0,0,0
233.0183454125072,-735.7134067434818,56.299769160337746,76.59468224634597,11.140616983476393,0,3,0,0,0
233.26727021264378,-734.6292483219877,56.32289285957813,76.96836200275338,11.140556020764969,0,3,0,0,0
233.50872233574046,-733.5433963872492,56.345109859481454,77.32231534416636,11.13805513952891,0,3,0,0,0
233.74296135053737,-732.4559333603829,56.365843089297414,77.62618629538586,11.13716090980857,0,3,0,0,0
233.97155767539516,-731.3673330256715,56.3864778066054,77.93073240597536,11.137099926177475,0,3,0,0,0
234.19509306066902,-730.2778815757483,56.40884440857917,78.25607929909275,11.134206376435753,0,3,0,0,0
234.41272429330274,-729.1874301610515,56.43310466129333,78.58502808287635,11.128757630205616,0,3,0,0,0
234.62352860346437,-728.0958012090996,56.458031587302685,78.88001720272693,11.127821819166234,0,3,0,0,0
234.8275474453112,-727.0028532324359,56.48200155515224,79.11752982651153,11.12801272762457,0,3,0,0,0
235.02670380286872,-725.9095680098981,56.505366493947804,79.35016987846157,11.117304702205779,0,3,0,0,0
235.22206702432595,-724.81752264034,56.528300762176514,79.60718561631005,11.089595538378385,0,3,0,0,0
235.41205786948558,-723.7274866532534,56.55039259232581,79.84454515265784,11.062620642942152,0,3,0,0,0
235.59721153916325,-722.6389407506213,56.57078916206956,80.03472304828169,11.037309340608289,0,3,0,0,0
235.77933112101164,-721.5525246355683,56.58879232592881,80.20528393077413,11.028897027183254,0,3,0,0,0
235.9588484451524,-720.4656468145549,56.60544133465737,80.3872782392032,11.04201350716654,0,3,0,0,0
236.13468621653738,-719.3772200327367,56.62283534556627,80.5543875014434,11.052046714021523,0,3,0,0,0
236.30715239659185,-718.2866687793285,56.64262827672064,80.68229392078965,11.073062295763814,0,3,0,0,0
236.47796865314012,-717.1951054558158,56.664358713664114,80.8109859624594,11.07081833900903,0,3,0,0,0
236.64599861606257,-716.1023812992498,56.68701907247305,80.93873183985248,11.074303998190908,0,3,0,0,0
236.81196314300178,-715.0098145520315,56.71534554194659,81.08142880273152,11.05943747098028,0,3,0,0,0
236.97487180435564,-713.9198551001027,56.75132608041167,81.20344697775539,11.019623548438027,0,3,0,0,0
237.13532768766163,-712.8342424342409,56.78775227442384,81.31633249965495,10.967807823707204,0,3,0,0,0
237.29261129104998,-711.7539745550603,56.81971464306116,81.39747472364212,10.90039319070914,0,3,0,0,0
237.44730916881235,-710.681081998162,56.845619100145996,81.44948952906672,10.809122901457162,0,3,0,0,0
237.6002485405188,-709.6179511593655,56.872974558733404,81.50688619864586,10.70345775396402,0,3,0,0,0
237.75051177036949,-708.5657107625157,56.90761977992952,81.56422054409516,10.58449859139752,0,3,0,0,0
237.8964675317984,-707.5259336829185,56.94776064436883,81.59940482475058,10.446531787247944,0,3,0,0,0
238.04067334608408,-706.4973060451448,56.985824747011065,81.66247713111588,10.359647795069943,0,3,0,0,0
238.1827861602069,-705.4764576535672,57.01808118727058,81.71855848827467,10.285615273532125,0,3,0,0,0
238.32293840969214,-704.4624468917027,57.04719952214509,81.75556022160492,10.214228439597704,0,3,0,0,0
238.4616368629504,-703.4548010462895,57.07684250548482,81.78145173002146,10.153870256360495,0,3,0,0,0
238.59993495838717,-702.452683894895,57.10898260585964,81.81804356083254,10.103655537307867,0,3,0,0,0
238.73750303586712,-701.4552468890324,57.1441384581849,81.85814108281902,10.058672850607284,0,3,0,0,0
238.87435788149014,-700.4621574431658,57.18198829796165,81.87627897456805,10.029241513827941,0,3,0,0,0
239.01000291813398,-699.4706526631489,57.21726433746517,81.87520298542974,10.02522125833353,0,3,0,0,0
239.14605344756274,-698.4779813364148,57.24478292837739,81.87893519138444,10.045514197033956,0,3,0,0,0
239.2830395551864,-697.483193715103,57.26811791304499,81.89597380212899,10.066241300082977,0,3,0,0,0
239.42009309574496,-696.4860162017867,57.29534886032343,81.90654496715233,10.113929332104142,0,3,0,0,0
239.55766696407227,-695.4855234036222,57.32378265168518,81.93292069289929,10.128676955262744,0,3,0,0,0
239.69578509923303,-694.482251460664,57.350725206546485,81.95648710481358,10.145473020345092,0,3,0,0,0
239.832248685183,-693.4771684119478,57.38144909683615,81.95635185753335,10.194000896138954,0,3,0,0,0
239.9688095045858,-692.4700618525967,57.406752571463585,81.94349068483996,10.188531007052134,0,3,0,0,0
240.10612931550713,-691.4604246392846,57.423130717128515,81.94036013873111,10.210508256509149,0,3,0,0,0
240.24370198580436,-690.4499195888638,57.434656449593604,81.9349480525265,10.217614309431413,0,3,0,0,0
240.38134107837686,-689.4387873811647,57.45026605017483,81.9161423032129,10.222124595858038,0,3,0,0,0
240.51957015163498,-688.4277491420507,57.471322380937636,81.90937599722359,10.219919252763278,0,3,0,0,0
240.65832259779563,-687.4166808966547,57.494086580350995,81.91174177041579,10.221631729255893,0,3,0,0,0
240.79645901708864,-686.4054259154946,57.513789504766464,81.8959947928253,10.225223971148855,0,3,0,0,0
240.93452076625545,-685.3938280120492,57.528863947838545,81.87669142659855,10.227226879814765,0,3,0,0,0
241.07267391920323,-684.3817930566147,57.54107588343322,81.85426268815539,10.233076030954647,0,3,0,0,0
241.21164363186108,-683.3692414164543,57.55418520886451,81.8468775076304,10.23268057208984,0,3,0,0,0
241.35094939148985,-682.3564117681235,57.5699697798118,81.84166218267545,10.241246317246723,0,3,0,0,0
241.49059050704818,-681.3429104182869,57.58561068587005,81.83270014459656,10.247956055966615,0,3,0,0,0
